Date,Flight_Number,Class,Price,Flow Card?,Origin,Destination
2024-08-29,PA001,Economy,3395,No,London,New York
2024-08-07,PA003,First Class,665,No,London,Perth
2024-05-06,PA011,First Class,299,Yes,Perth,Tokyo
2024-03-25,PA001,First Class,279,No,London,New York
2024-01-13,PA002,Economy,3040,No,New York,London
2024-01-10,PA003,Premium Economy,1692.5,Yes,London,Perth
2024-04-02,PA009,Economy,2830,No,New York,Tokyo
2024-12-28,PA010,Business Class,703.19999999999993,No,Tokyo,New York
2024-06-26,PA008,Business Class,439.19999999999999,No,Perth,New York
2024-11-24,PA001,Premium Economy,567.5,No,London,New York
2024-07-20,PA012,First Class,677,No,Tokyo,Perth
2024-04-05,PA012,Premium Economy,832.5,Yes,Tokyo,Perth
2024-04-26,PA010,First Class,235,Yes,Tokyo,New York
2024-01-25,PA006,First Class,247,Yes,Tokyo,London
2024-12-22,PA001,Premium Economy,1475,No,London,New York
2024-12-14,PA001,First Class,348,No,London,New York
2024-10-14,PA009,Premium Economy,905,Yes,New York,Tokyo
2024-09-25,PA004,First Class,683,No,Perth,London
2024-03-22,PA010,Economy,2545,Yes,Tokyo,New York
2024-12-16,PA002,First Class,205,Yes,New York,London
2024-09-24,PA012,Premium Economy,610,No,Tokyo,Perth
2024-02-21,PA002,Business Class,273.59999999999997,No,New York,London
2024-04-29,PA012,First Class,691,No,Tokyo,Perth
2024-10-18,PA001,Business Class,784.79999999999995,Yes,London,New York
2024-01-08,PA010,Business Class,438,No,Tokyo,New York
2024-01-29,PA002,Business Class,624,No,New York,London
2024-09-09,PA003,First Class,259,No,London,Perth
2024-08-29,PA010,Premium Economy,1075,No,Tokyo,New York
2024-07-15,PA006,Business Class,588,Yes,Tokyo,London
2024-08-27,PA001,Economy,2700,No,London,New York
2024-03-02,PA012,Business Class,368.39999999999998,No,Tokyo,Perth
2024-02-07,PA009,Economy,2460,Yes,New York,Tokyo
2024-01-19,PA011,Economy,2055,No,Perth,Tokyo
2024-11-06,PA009,Premium Economy,520,No,New York,Tokyo
2024-03-22,PA006,Premium Economy,735,No,Tokyo,London
2024-10-30,PA008,First Class,218,No,Perth,New York
2024-12-15,PA006,Business Class,704.39999999999998,Yes,Tokyo,London
2024-05-23,PA003,Premium Economy,675,No,London,Perth
2024-03-25,PA010,Premium Economy,1275,No,Tokyo,New York
2024-09-02,PA003,First Class,346,No,London,Perth
2024-03-30,PA001,Business Class,310.80000000000001,Yes,London,New York
2024-07-28,PA002,Business Class,738,No,New York,London
2024-05-14,PA009,First Class,352,No,New York,Tokyo
2024-09-14,PA010,Business Class,444,No,Tokyo,New York
2024-08-14,PA008,Economy,1085,Yes,Perth,New York
2024-12-29,PA006,Premium Economy,1397.5,No,Tokyo,London
2024-11-26,PA006,Economy,1395,No,Tokyo,London
2024-01-30,PA007,Economy,2970,Yes,New York,Perth
2024-02-12,PA008,Business Class,636,No,Perth,New York
2024-01-28,PA009,Premium Economy,1290,Yes,New York,Tokyo
2024-08-24,PA008,Premium Economy,707.5,Yes,Perth,New York
2024-03-18,PA008,Business Class,548.39999999999998,Yes,Perth,New York
2024-04-05,PA001,Business Class,420,Yes,London,New York
2024-06-08,PA007,Economy,2725,No,New York,Perth
2024-09-05,PA001,First Class,404,Yes,London,New York
2024-07-28,PA004,Business Class,625.19999999999993,Yes,Perth,London
2024-10-06,PA008,Premium Economy,1140,No,Perth,New York
2024-07-08,PA009,Business Class,462,Yes,New York,Tokyo
2024-08-07,PA006,Business Class,405.59999999999997,Yes,Tokyo,London
2024-03-18,PA001,Business Class,505.19999999999999,Yes,London,New York
2024-05-19,PA006,Premium Economy,902.5,Yes,Tokyo,London
2024-07-30,PA004,Economy,2250,No,Perth,London
2024-01-15,PA001,Business Class,286.80000000000001,Yes,London,New York
2024-12-08,PA005,Economy,2105,No,London,Tokyo
2024-04-16,PA001,First Class,268,Yes,London,New York
2024-12-26,PA011,First Class,400,No,Perth,Tokyo
2024-07-11,PA001,First Class,514,No,London,New York
2024-05-12,PA004,Premium Economy,590,No,Perth,London
2024-09-17,PA007,Premium Economy,835,Yes,New York,Perth
2024-08-27,PA007,First Class,314,Yes,New York,Perth
2024-10-05,PA009,Business Class,642,No,New York,Tokyo
2024-06-08,PA006,Premium Economy,865,No,Tokyo,London
2024-10-26,PA001,Business Class,649.19999999999993,Yes,London,New York
2024-02-11,PA006,Premium Economy,835,No,Tokyo,London
2024-07-09,PA005,First Class,424,No,London,Tokyo
2024-06-18,PA006,Economy,3260,Yes,Tokyo,London
2024-07-06,PA003,First Class,546,Yes,London,Perth
2024-02-06,PA007,First Class,618,No,New York,Perth
2024-05-25,PA004,Premium Economy,1245,Yes,Perth,London
2024-10-24,PA010,First Class,410,Yes,Tokyo,New York
2024-01-09,PA008,Economy,1865,No,Perth,New York
2024-09-26,PA007,Premium Economy,1545,No,New York,Perth
2024-08-14,PA005,Economy,2985,Yes,London,Tokyo
2024-12-12,PA003,First Class,349,No,London,Perth
2024-01-23,PA009,Economy,1315,No,New York,Tokyo
2024-08-07,PA011,Premium Economy,910,Yes,Perth,Tokyo
2024-05-25,PA012,First Class,304,Yes,Tokyo,Perth
2024-02-03,PA008,Economy,1280,No,Perth,New York
2024-04-24,PA011,Business Class,500.39999999999998,No,Perth,Tokyo
2024-11-10,PA008,Premium Economy,932.5,No,Perth,New York
2024-01-31,PA003,Premium Economy,1122.5,Yes,London,Perth
2024-12-15,PA004,Economy,2500,No,Perth,London
2024-12-24,PA010,Economy,1170,No,Tokyo,New York
2024-06-20,PA005,Business Class,746.39999999999998,No,London,Tokyo
2024-09-04,PA005,Business Class,355.19999999999999,No,London,Tokyo
2024-03-02,PA003,Premium Economy,1457.5,Yes,London,Perth
2024-06-06,PA007,Business Class,645.60000000000002,No,New York,Perth
2024-05-29,PA005,Economy,2290,Yes,London,Tokyo
2024-10-19,PA004,First Class,686,Yes,Perth,London
2024-08-31,PA010,Business Class,760.79999999999995,Yes,Tokyo,New York
2024-10-04,PA006,Business Class,448.80000000000001,No,Tokyo,London
2024-02-27,PA001,Premium Economy,925,No,London,New York
2024-03-02,PA004,Premium Economy,1735,Yes,Perth,London
2024-10-02,PA010,Business Class,669.60000000000002,Yes,Tokyo,New York
2024-05-01,PA006,First Class,397,Yes,Tokyo,London
2024-11-01,PA012,Premium Economy,1185,No,Tokyo,Perth
2024-03-10,PA008,First Class,466,No,Perth,New York
2024-01-03,PA001,First Class,584,No,London,New York
2024-11-28,PA008,Economy,2990,No,Perth,New York
2024-12-11,PA005,Business Class,589.19999999999993,Yes,London,Tokyo
2024-04-03,PA007,Economy,1000,No,New York,Perth
2024-09-16,PA004,First Class,221,Yes,Perth,London
2024-06-30,PA002,Business Class,583.19999999999993,No,New York,London
2024-10-25,PA007,Economy,1190,Yes,New York,Perth
2024-02-16,PA012,First Class,627,Yes,Tokyo,Perth
2024-12-24,PA001,Economy,1800,No,London,New York
2024-10-22,PA002,Economy,2840,No,New York,London
2024-09-10,PA003,Business Class,316.80000000000001,Yes,London,Perth
2024-02-11,PA011,Business Class,574.79999999999995,No,Perth,Tokyo
2024-11-06,PA005,Premium Economy,1705,Yes,London,Tokyo
2024-09-30,PA004,Premium Economy,1590,Yes,Perth,London
2024-03-24,PA003,First Class,247,Yes,London,Perth
2024-02-16,PA001,First Class,660,Yes,London,New York
2024-06-05,PA012,Premium Economy,1357.5,No,Tokyo,Perth
2024-10-20,PA009,Economy,1630,Yes,New York,Tokyo
2024-01-05,PA011,Premium Economy,1595,Yes,Perth,Tokyo
2024-06-30,PA008,First Class,533,No,Perth,New York
2024-12-27,PA009,First Class,413,Yes,New York,Tokyo
2024-08-24,PA011,Economy,1980,No,Perth,Tokyo
2024-01-28,PA010,Economy,1445,Yes,Tokyo,New York
2024-03-29,PA003,Premium Economy,572.5,Yes,London,Perth
2024-07-16,PA011,Economy,2430,No,Perth,Tokyo
2024-05-26,PA005,First Class,570,Yes,London,Tokyo
2024-04-16,PA007,Premium Economy,802.5,No,New York,Perth
2024-04-12,PA009,Economy,3215,Yes,New York,Tokyo
2024-09-18,PA007,Economy,2045,Yes,New York,Perth
2024-12-26,PA001,First Class,280,Yes,London,New York
2024-05-02,PA008,Economy,1200,No,Perth,New York
2024-12-13,PA003,Economy,1065,Yes,London,Perth
2024-04-27,PA012,Premium Economy,1297.5,No,Tokyo,Perth
2024-05-18,PA008,Economy,2145,Yes,Perth,New York
2024-06-27,PA010,Premium Economy,1445,Yes,Tokyo,New York
2024-04-18,PA002,Economy,2100,No,New York,London
2024-10-17,PA010,Premium Economy,1012.5,Yes,Tokyo,New York
2024-05-02,PA004,First Class,603,Yes,Perth,London
2024-02-10,PA005,Economy,1220,Yes,London,Tokyo
2024-01-11,PA004,Business Class,710.39999999999998,Yes,Perth,London
2024-04-28,PA006,Premium Economy,660,Yes,Tokyo,London
2024-05-27,PA005,First Class,677,Yes,London,Tokyo
2024-09-08,PA011,Economy,1195,No,Perth,Tokyo
2024-12-03,PA003,Economy,1590,No,London,Perth
2024-08-02,PA011,Economy,1465,Yes,Perth,Tokyo
2024-02-23,PA006,Business Class,518.39999999999998,Yes,Tokyo,London
2024-02-01,PA010,First Class,424,Yes,Tokyo,New York
2024-01-22,PA008,Business Class,676.79999999999995,Yes,Perth,New York
2024-08-04,PA001,Premium Economy,705,No,London,New York
2024-07-18,PA009,First Class,247,Yes,New York,Tokyo
2024-11-24,PA008,Business Class,484.79999999999995,Yes,Perth,New York
2024-06-10,PA011,Business Class,339.59999999999997,No,Perth,Tokyo
2024-09-04,PA009,Business Class,634.79999999999995,No,New York,Tokyo
2024-03-11,PA002,Business Class,526.79999999999995,No,New York,London
2024-04-02,PA010,Economy,1695,Yes,Tokyo,New York
2024-11-27,PA012,Business Class,561.60000000000002,Yes,Tokyo,Perth
2024-10-14,PA009,Economy,1150,Yes,New York,Tokyo
2024-07-19,PA001,First Class,364,Yes,London,New York
2024-06-07,PA009,Premium Economy,1580,Yes,New York,Tokyo
2024-07-17,PA012,Premium Economy,517.5,No,Tokyo,Perth
2024-03-22,PA003,First Class,623,Yes,London,Perth
2024-11-06,PA005,First Class,677,Yes,London,Tokyo
2024-02-01,PA001,Economy,1950,No,London,New York
2024-04-15,PA005,Business Class,556.79999999999995,No,London,Tokyo
2024-04-11,PA012,First Class,348,No,Tokyo,Perth
2024-12-20,PA012,Economy,3200,Yes,Tokyo,Perth
2024-08-28,PA001,Premium Economy,1337.5,Yes,London,New York
2024-06-04,PA012,Economy,2420,No,Tokyo,Perth
2024-12-25,PA002,Economy,2585,Yes,New York,London
2024-08-16,PA007,First Class,383,Yes,New York,Perth
2024-03-02,PA008,Business Class,747.60000000000002,Yes,Perth,New York
2024-05-16,PA005,Premium Economy,1400,No,London,Tokyo
2024-08-02,PA004,Business Class,668.39999999999998,No,Perth,London
2024-05-16,PA006,Business Class,271.19999999999999,No,Tokyo,London
2024-09-13,PA008,Business Class,351.59999999999997,Yes,Perth,New York
2024-09-25,PA008,First Class,534,Yes,Perth,New York
2024-07-08,PA012,First Class,335,No,Tokyo,Perth
2024-11-23,PA002,Economy,2280,No,New York,London
2024-09-14,PA010,Business Class,554.39999999999998,No,Tokyo,New York
2024-09-26,PA008,Economy,2970,No,Perth,New York
2024-10-27,PA012,Economy,1130,Yes,Tokyo,Perth
2024-09-11,PA010,Premium Economy,1382.5,Yes,Tokyo,New York
2024-08-17,PA003,Economy,1745,No,London,Perth
2024-07-16,PA002,First Class,535,Yes,New York,London
2024-02-11,PA009,Premium Economy,1012.5,No,New York,Tokyo
2024-07-16,PA004,Economy,3220,No,Perth,London
2024-06-09,PA010,Premium Economy,1035,No,Tokyo,New York
2024-02-09,PA003,Business Class,355.19999999999999,Yes,London,Perth
2024-08-31,PA002,Premium Economy,1080,No,New York,London
2024-03-30,PA012,Economy,1170,No,Tokyo,Perth
2024-08-28,PA012,First Class,314,No,Tokyo,Perth
2024-01-20,PA008,Business Class,274.80000000000001,Yes,Perth,New York
2024-09-08,PA001,Business Class,727.19999999999993,Yes,London,New York
2024-09-15,PA011,First Class,333,Yes,Perth,Tokyo
2024-02-15,PA012,Business Class,342,No,Tokyo,Perth
2024-11-29,PA003,Premium Economy,915,Yes,London,Perth
2024-05-02,PA002,First Class,538,No,New York,London
2024-09-25,PA007,Economy,1380,No,New York,Perth
2024-12-10,PA003,Premium Economy,1712.5,No,London,Perth
2024-02-10,PA007,First Class,687,Yes,New York,Perth
2024-06-14,PA012,Premium Economy,1547.5,Yes,Tokyo,Perth
2024-12-26,PA003,Premium Economy,1377.5,No,London,Perth
2024-05-15,PA010,Premium Economy,945,Yes,Tokyo,New York
2024-07-19,PA006,First Class,654,Yes,Tokyo,London
2024-02-12,PA005,First Class,455,No,London,Tokyo
2024-11-06,PA003,First Class,311,Yes,London,Perth
2024-03-08,PA006,Premium Economy,1245,No,Tokyo,London
2024-02-11,PA005,Business Class,552,Yes,London,Tokyo
2024-04-14,PA005,First Class,256,Yes,London,Tokyo
2024-03-27,PA003,Business Class,746.39999999999998,No,London,Perth
2024-11-08,PA008,Business Class,824.39999999999998,Yes,Perth,New York
2024-07-31,PA010,Business Class,531.60000000000002,No,Tokyo,New York
2024-02-05,PA008,Premium Economy,1367.5,Yes,Perth,New York
2024-06-04,PA002,Business Class,522,No,New York,London
2024-09-26,PA004,Economy,1440,Yes,Perth,London
2024-06-15,PA012,Business Class,724.79999999999995,Yes,Tokyo,Perth
2024-05-27,PA006,Economy,3370,No,Tokyo,London
2024-02-25,PA006,Economy,1555,Yes,Tokyo,London
2024-01-23,PA005,Economy,2780,No,London,Tokyo
2024-11-13,PA001,Business Class,450,Yes,London,New York
2024-12-05,PA010,Economy,3230,No,Tokyo,New York
2024-04-16,PA012,First Class,423,No,Tokyo,Perth
2024-11-17,PA010,First Class,202,No,Tokyo,New York
2024-05-16,PA004,First Class,609,Yes,Perth,London
2024-02-07,PA007,Premium Economy,515,No,New York,Perth
2024-04-13,PA008,Business Class,481.19999999999999,Yes,Perth,New York
2024-12-26,PA006,Premium Economy,1060,Yes,Tokyo,London
2024-05-25,PA007,First Class,381,No,New York,Perth
2024-01-31,PA010,Economy,3445,No,Tokyo,New York
2024-10-02,PA002,Business Class,732,No,New York,London
2024-12-17,PA011,First Class,201,No,Perth,Tokyo
2024-01-06,PA001,Premium Economy,1515,Yes,London,New York
2024-08-27,PA012,Business Class,414,No,Tokyo,Perth
2024-02-19,PA002,First Class,238,No,New York,London
2024-01-20,PA009,Business Class,769.19999999999993,No,New York,Tokyo
2024-11-30,PA006,First Class,264,Yes,Tokyo,London
2024-03-12,PA002,Business Class,331.19999999999999,No,New York,London
2024-01-18,PA006,Business Class,595.19999999999993,No,Tokyo,London
2024-05-13,PA006,First Class,520,No,Tokyo,London
2024-12-23,PA012,First Class,315,Yes,Tokyo,Perth
2024-04-11,PA011,First Class,506,Yes,Perth,Tokyo
2024-05-16,PA003,Premium Economy,1537.5,No,London,Perth
2024-06-10,PA001,Business Class,309.59999999999997,No,London,New York
2024-08-14,PA001,Economy,1520,No,London,New York
2024-01-19,PA004,Economy,3495,Yes,Perth,London
2024-12-09,PA011,Premium Economy,1575,No,Perth,Tokyo
2024-10-17,PA009,Premium Economy,1172.5,Yes,New York,Tokyo
2024-03-02,PA009,First Class,619,No,New York,Tokyo
2024-01-27,PA005,Economy,2235,No,London,Tokyo
2024-09-22,PA008,Business Class,686.39999999999998,Yes,Perth,New York
2024-11-08,PA005,Premium Economy,747.5,Yes,London,Tokyo
2024-01-05,PA001,Business Class,654,No,London,New York
2024-10-07,PA010,Premium Economy,1372.5,No,Tokyo,New York
2024-12-05,PA004,Economy,1445,No,Perth,London
2024-04-16,PA006,Premium Economy,1080,Yes,Tokyo,London
2024-08-24,PA012,Economy,3490,Yes,Tokyo,Perth
2024-05-21,PA012,Premium Economy,1415,Yes,Tokyo,Perth
2024-12-18,PA004,First Class,347,No,Perth,London
2024-03-03,PA009,Premium Economy,1412.5,No,New York,Tokyo
2024-03-27,PA010,Premium Economy,755,Yes,Tokyo,New York
2024-11-11,PA011,First Class,281,Yes,Perth,Tokyo
2024-10-10,PA003,First Class,306,Yes,London,Perth
2024-03-18,PA012,Economy,1495,No,Tokyo,Perth
2024-06-22,PA008,First Class,553,No,Perth,New York
2024-10-14,PA005,Business Class,526.79999999999995,Yes,London,Tokyo
2024-05-17,PA001,Premium Economy,1117.5,Yes,London,New York
2024-05-09,PA001,Economy,3010,No,London,New York
2024-02-29,PA003,Business Class,535.19999999999993,No,London,Perth
2024-09-28,PA006,Economy,3430,Yes,Tokyo,London
2024-06-28,PA012,Economy,2535,Yes,Tokyo,Perth
2024-04-28,PA003,First Class,581,No,London,Perth
2024-07-26,PA012,Business Class,418.80000000000001,Yes,Tokyo,Perth
2024-08-16,PA011,Premium Economy,1067.5,No,Perth,Tokyo
2024-10-16,PA011,Premium Economy,1730,No,Perth,Tokyo
2024-07-27,PA007,First Class,215,Yes,New York,Perth
2024-08-29,PA010,Business Class,336,No,Tokyo,New York
2024-05-22,PA001,Economy,1300,Yes,London,New York
2024-03-31,PA012,Premium Economy,930,No,Tokyo,Perth
2024-12-04,PA006,Premium Economy,637.5,Yes,Tokyo,London
2024-05-26,PA008,Premium Economy,522.5,Yes,Perth,New York
2024-02-19,PA003,Business Class,328.80000000000001,Yes,London,Perth
2024-10-13,PA010,First Class,385,Yes,Tokyo,New York
2024-09-25,PA005,Economy,3285,No,London,Tokyo
2024-03-21,PA005,Premium Economy,1145,Yes,London,Tokyo
2024-08-10,PA011,Business Class,556.79999999999995,Yes,Perth,Tokyo
2024-05-09,PA007,First Class,352,No,New York,Perth
2024-12-16,PA009,Economy,1580,No,New York,Tokyo
2024-12-31,PA004,First Class,237,Yes,Perth,London
2024-03-24,PA010,Premium Economy,1122.5,Yes,Tokyo,New York
2024-06-24,PA001,Economy,3155,No,London,New York
2024-04-10,PA011,Premium Economy,1155,No,Perth,Tokyo
2024-09-11,PA012,Business Class,819.60000000000002,Yes,Tokyo,Perth
2024-06-18,PA010,Premium Economy,1527.5,No,Tokyo,New York
2024-06-11,PA012,Premium Economy,1062.5,Yes,Tokyo,Perth
2024-09-22,PA003,Economy,3195,Yes,London,Perth
2024-07-18,PA012,Premium Economy,892.5,Yes,Tokyo,Perth
2024-10-20,PA004,First Class,291,No,Perth,London
2024-05-29,PA008,Business Class,380.39999999999998,No,Perth,New York
2024-11-23,PA003,Economy,1910,No,London,Perth
2024-08-14,PA006,Economy,2325,Yes,Tokyo,London
2024-04-27,PA012,Economy,1280,Yes,Tokyo,Perth
2024-01-27,PA008,First Class,623,No,Perth,New York
2024-10-18,PA008,First Class,292,Yes,Perth,New York
2024-07-13,PA011,Economy,1605,Yes,Perth,Tokyo
2024-11-17,PA010,Business Class,517.19999999999993,Yes,Tokyo,New York
2024-06-29,PA007,Business Class,801.60000000000002,Yes,New York,Perth
2024-08-24,PA011,First Class,683,No,Perth,Tokyo
2024-07-28,PA010,Premium Economy,1190,No,Tokyo,New York
2024-02-02,PA006,Economy,1240,Yes,Tokyo,London
2024-06-02,PA003,Business Class,783.60000000000002,No,London,Perth
2024-11-11,PA001,Business Class,739.19999999999993,Yes,London,New York
2024-03-11,PA002,Business Class,750,Yes,New York,London
2024-05-18,PA002,First Class,562,No,New York,London
2024-04-25,PA003,Premium Economy,1452.5,No,London,Perth
2024-10-22,PA005,First Class,533,Yes,London,Tokyo
2024-05-22,PA010,Business Class,622.79999999999995,No,Tokyo,New York
2024-07-05,PA011,First Class,436,No,Perth,Tokyo
2024-01-17,PA002,Economy,2800,No,New York,London
2024-01-27,PA003,Economy,3445,No,London,Perth
2024-07-04,PA006,First Class,366,Yes,Tokyo,London
2024-05-19,PA008,Economy,1635,No,Perth,New York
2024-07-18,PA002,First Class,571,No,New York,London
2024-08-12,PA001,Economy,2415,No,London,New York
2024-02-10,PA002,Business Class,822,No,New York,London
2024-03-21,PA001,Business Class,564,No,London,New York
2024-09-26,PA010,Premium Economy,640,Yes,Tokyo,New York
2024-02-01,PA012,Premium Economy,887.5,No,Tokyo,Perth
2024-07-28,PA003,Economy,3375,Yes,London,Perth
2024-11-04,PA007,Business Class,516,No,New York,Perth
2024-02-27,PA002,Premium Economy,1565,Yes,New York,London
2024-02-29,PA010,Premium Economy,1135,Yes,Tokyo,New York
2024-10-13,PA007,Business Class,686.39999999999998,Yes,New York,Perth
2024-03-20,PA003,Economy,2335,No,London,Perth
2024-06-21,PA011,Business Class,829.19999999999993,Yes,Perth,Tokyo
2024-04-19,PA009,Economy,1085,Yes,New York,Tokyo
2024-10-10,PA002,Economy,2230,No,New York,London
2024-09-08,PA005,Economy,1115,Yes,London,Tokyo
2024-05-12,PA006,Economy,2265,No,Tokyo,London
2024-08-25,PA008,Premium Economy,957.5,No,Perth,New York
2024-03-22,PA008,Business Class,603.60000000000002,No,Perth,New York
2024-12-29,PA002,First Class,441,No,New York,London
2024-04-13,PA004,Business Class,410.39999999999998,Yes,Perth,London
2024-04-11,PA008,First Class,552,No,Perth,New York
2024-12-06,PA005,Economy,1130,Yes,London,Tokyo
2024-07-25,PA007,Premium Economy,1482.5,Yes,New York,Perth
2024-10-26,PA001,Economy,1205,Yes,London,New York
2024-11-23,PA005,Economy,2070,Yes,London,Tokyo
2024-10-01,PA011,First Class,227,No,Perth,Tokyo
2024-11-04,PA003,First Class,210,Yes,London,Perth
2024-01-30,PA002,First Class,545,No,New York,London
2024-03-04,PA004,Business Class,762,No,Perth,London
2024-08-29,PA009,Premium Economy,1680,No,New York,Tokyo
2024-04-29,PA012,Economy,3490,Yes,Tokyo,Perth
2024-03-06,PA006,Premium Economy,940,No,Tokyo,London
